CodigoFabricante;Nome;Descricao;Categoria;Subcategoria;Marca;Voltagem;Amperagem;Aplicacao;ImagemLocal;Segmento
LMP-PRI-P21W-12V-12;Lampada P21W 21W;Lampada P21W 21W 12V;Lampadas;P21W;PRIMOX;12V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-P21W-12V-12.png;Leve
LMP-PRI-P21/5W-12V-13;Lampada P21/5W 21/5W;Lampada P21/5W 21/5W 12V;Lampadas;P21/5W;PRIMOX;12V;21/5W;Iluminacao P21/5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-P21_5W-12V-13.png;Leve
LMP-PRI-R5W-12V-14;Lampada R5W 5W;Lampada R5W 5W 12V;Lampadas;R5W;PRIMOX;12V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-R5W-12V-14.png;Leve
LMP-PRI-R10W-12V-15;Lampada R10W 10W;Lampada R10W 10W 12V;Lampadas;R10W;PRIMOX;12V;10W;Iluminacao R10W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-R10W-12V-15.png;Leve
LMP-PRI-T10-12V-16;Lampada T10 5W;Lampada T10 5W 12V;Lampadas;T10;PRIMOX;12V;5W;Iluminacao T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-T10-12V-16.png;Leve
LMP-PRI-T20-12V-17;Lampada T20 21W;Lampada T20 21W 12V;Lampadas;T20;PRIMOX;12V;21W;Iluminacao T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-T20-12V-17.png;Leve
LMP-PRI-W5W-12V-18;Lampada W5W 5W;Lampada W5W 5W 12V;Lampadas;W5W;PRIMOX;12V;5W;Iluminacao W5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-W5W-12V-18.png;Leve
LMP-PRI-WY5W-12V-19;Lampada WY5W 5W;Lampada WY5W 5W 12V;Lampadas;WY5W;PRIMOX;12V;5W;Iluminacao WY5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-WY5W-12V-19.png;Leve
LMP-PRI-C5W-12V-20;Lampada C5W 5W;Lampada C5W 5W 12V;Lampadas;C5W;PRIMOX;12V;5W;Iluminacao C5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-C5W-12V-20.png;Leve
LMP-PRI-PY21W-12V-21;Lampada PY21W 21W;Lampada PY21W 21W 12V;Lampadas;PY21W;PRIMOX;12V;21W;Iluminacao PY21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-PY21W-12V-21.png;Leve
LMP-PRI-P21W-24V-22;Lampada P21W 21W;Lampada P21W 21W 24V;Lampadas;P21W;PRIMOX;24V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-P21W-24V-22.png;Pesado
LMP-PRI-R5W-24V-23;Lampada R5W 5W;Lampada R5W 5W 24V;Lampadas;R5W;PRIMOX;24V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-R5W-24V-23.png;Pesado
LMP-PRI-LED-T10-12V-24;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 12V;Lampadas;LED;PRIMOX;12V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-T10-12V-24.png;Leve
LMP-PRI-LED-T20-12V-25;Lampada LED-T20 3W;Lampada LED-T20 3W 12V;Lampadas;LED;PRIMOX;12V;3W;Iluminacao LED-T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-T20-12V-25.png;Leve
LMP-PRI-LED-P21W-12V-26;Lampada LED-P21W 3W;Lampada LED-P21W 3W 12V;Lampadas;LED;PRIMOX;12V;3W;Iluminacao LED-P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-P21W-12V-26.png;Leve
LMP-PRI-LED-H4-12V-27;Lampada LED-H4 40W;Lampada LED-H4 40W 12V;Lampadas;LED;PRIMOX;12V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-H4-12V-27.png;Leve
LMP-PRI-LED-H7-12V-28;Lampada LED-H7 40W;Lampada LED-H7 40W 12V;Lampadas;LED;PRIMOX;12V;40W;Iluminacao LED-H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-H7-12V-28.png;Leve
LMP-PRI-LED-H11-12V-29;Lampada LED-H11 40W;Lampada LED-H11 40W 12V;Lampadas;LED;PRIMOX;12V;40W;Iluminacao LED-H11;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-H11-12V-29.png;Leve
LMP-PRI-LED-H4-24V-30;Lampada LED-H4 40W;Lampada LED-H4 40W 24V;Lampadas;LED;PRIMOX;24V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-H4-24V-30.png;Pesado
LMP-PRI-LED-T10-24V-31;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 24V;Lampadas;LED;PRIMOX;24V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-LED-T10-24V-31.png;Pesado
LMP-PRI-D2S-12V-32;Lampada D2S 35W;Lampada D2S 35W 12V;Lampadas;D2S;PRIMOX;12V;35W;Iluminacao D2S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-D2S-12V-32.png;Leve
LMP-PRI-D3S-12V-33;Lampada D3S 35W;Lampada D3S 35W 12V;Lampadas;D3S;PRIMOX;12V;35W;Iluminacao D3S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-D3S-12V-33.png;Leve
LMP-PRI-D4S-12V-34;Lampada D4S 35W;Lampada D4S 35W 12V;Lampadas;D4S;PRIMOX;12V;35W;Iluminacao D4S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\PRIMOX_LMP-PRI-D4S-12V-34.png;Leve
LMP-DNI-H1-12V-01;Lampada H1 55W;Lampada H1 55W 12V;Lampadas;H1;DNI;12V;55W;Iluminacao H1;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H1-12V-01.png;Leve
LMP-DNI-H3-12V-02;Lampada H3 55W;Lampada H3 55W 12V;Lampadas;H3;DNI;12V;55W;Iluminacao H3;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H3-12V-02.png;Leve
LMP-DNI-H4-12V-03;Lampada H4 60/55W;Lampada H4 60/55W 12V;Lampadas;H4;DNI;12V;60/55W;Iluminacao H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H4-12V-03.png;Leve
LMP-DNI-H7-12V-04;Lampada H7 55W;Lampada H7 55W 12V;Lampadas;H7;DNI;12V;55W;Iluminacao H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H7-12V-04.png;Leve
LMP-DNI-H8-12V-05;Lampada H8 35W;Lampada H8 35W 12V;Lampadas;H8;DNI;12V;35W;Iluminacao H8;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H8-12V-05.png;Leve
LMP-DNI-H9-12V-06;Lampada H9 65W;Lampada H9 65W 12V;Lampadas;H9;DNI;12V;65W;Iluminacao H9;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H9-12V-06.png;Leve
LMP-DNI-H11-12V-07;Lampada H11 55W;Lampada H11 55W 12V;Lampadas;H11;DNI;12V;55W;Iluminacao H11;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H11-12V-07.png;Leve
LMP-DNI-HB3-12V-08;Lampada HB3 60W;Lampada HB3 60W 12V;Lampadas;HB3;DNI;12V;60W;Iluminacao HB3;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-HB3-12V-08.png;Leve
LMP-DNI-HB4-12V-09;Lampada HB4 51W;Lampada HB4 51W 12V;Lampadas;HB4;DNI;12V;51W;Iluminacao HB4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-HB4-12V-09.png;Leve
LMP-DNI-H4-24V-10;Lampada H4 75/70W;Lampada H4 75/70W 24V;Lampadas;H4;DNI;24V;75/70W;Iluminacao H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H4-24V-10.png;Pesado
LMP-DNI-H7-24V-11;Lampada H7 70W;Lampada H7 70W 24V;Lampadas;H7;DNI;24V;70W;Iluminacao H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-H7-24V-11.png;Pesado
LMP-DNI-P21W-12V-12;Lampada P21W 21W;Lampada P21W 21W 12V;Lampadas;P21W;DNI;12V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-P21W-12V-12.png;Leve
LMP-DNI-P21/5W-12V-13;Lampada P21/5W 21/5W;Lampada P21/5W 21/5W 12V;Lampadas;P21/5W;DNI;12V;21/5W;Iluminacao P21/5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-P21_5W-12V-13.png;Leve
LMP-DNI-R5W-12V-14;Lampada R5W 5W;Lampada R5W 5W 12V;Lampadas;R5W;DNI;12V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-R5W-12V-14.png;Leve
LMP-DNI-R10W-12V-15;Lampada R10W 10W;Lampada R10W 10W 12V;Lampadas;R10W;DNI;12V;10W;Iluminacao R10W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-R10W-12V-15.png;Leve
LMP-DNI-T10-12V-16;Lampada T10 5W;Lampada T10 5W 12V;Lampadas;T10;DNI;12V;5W;Iluminacao T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-T10-12V-16.png;Leve
LMP-DNI-T20-12V-17;Lampada T20 21W;Lampada T20 21W 12V;Lampadas;T20;DNI;12V;21W;Iluminacao T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-T20-12V-17.png;Leve
LMP-DNI-W5W-12V-18;Lampada W5W 5W;Lampada W5W 5W 12V;Lampadas;W5W;DNI;12V;5W;Iluminacao W5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-W5W-12V-18.png;Leve
LMP-DNI-WY5W-12V-19;Lampada WY5W 5W;Lampada WY5W 5W 12V;Lampadas;WY5W;DNI;12V;5W;Iluminacao WY5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-WY5W-12V-19.png;Leve
LMP-DNI-C5W-12V-20;Lampada C5W 5W;Lampada C5W 5W 12V;Lampadas;C5W;DNI;12V;5W;Iluminacao C5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-C5W-12V-20.png;Leve
LMP-DNI-PY21W-12V-21;Lampada PY21W 21W;Lampada PY21W 21W 12V;Lampadas;PY21W;DNI;12V;21W;Iluminacao PY21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-PY21W-12V-21.png;Leve
LMP-DNI-P21W-24V-22;Lampada P21W 21W;Lampada P21W 21W 24V;Lampadas;P21W;DNI;24V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-P21W-24V-22.png;Pesado
LMP-DNI-R5W-24V-23;Lampada R5W 5W;Lampada R5W 5W 24V;Lampadas;R5W;DNI;24V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-R5W-24V-23.png;Pesado
LMP-DNI-LED-T10-12V-24;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 12V;Lampadas;LED;DNI;12V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-T10-12V-24.png;Leve
LMP-DNI-LED-T20-12V-25;Lampada LED-T20 3W;Lampada LED-T20 3W 12V;Lampadas;LED;DNI;12V;3W;Iluminacao LED-T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-T20-12V-25.png;Leve
LMP-DNI-LED-P21W-12V-26;Lampada LED-P21W 3W;Lampada LED-P21W 3W 12V;Lampadas;LED;DNI;12V;3W;Iluminacao LED-P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-P21W-12V-26.png;Leve
LMP-DNI-LED-H4-12V-27;Lampada LED-H4 40W;Lampada LED-H4 40W 12V;Lampadas;LED;DNI;12V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-H4-12V-27.png;Leve
LMP-DNI-LED-H7-12V-28;Lampada LED-H7 40W;Lampada LED-H7 40W 12V;Lampadas;LED;DNI;12V;40W;Iluminacao LED-H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-H7-12V-28.png;Leve
LMP-DNI-LED-H11-12V-29;Lampada LED-H11 40W;Lampada LED-H11 40W 12V;Lampadas;LED;DNI;12V;40W;Iluminacao LED-H11;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-H11-12V-29.png;Leve
LMP-DNI-LED-H4-24V-30;Lampada LED-H4 40W;Lampada LED-H4 40W 24V;Lampadas;LED;DNI;24V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-H4-24V-30.png;Pesado
LMP-DNI-LED-T10-24V-31;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 24V;Lampadas;LED;DNI;24V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-LED-T10-24V-31.png;Pesado
LMP-DNI-D2S-12V-32;Lampada D2S 35W;Lampada D2S 35W 12V;Lampadas;D2S;DNI;12V;35W;Iluminacao D2S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-D2S-12V-32.png;Leve
LMP-DNI-D3S-12V-33;Lampada D3S 35W;Lampada D3S 35W 12V;Lampadas;D3S;DNI;12V;35W;Iluminacao D3S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-D3S-12V-33.png;Leve
LMP-DNI-D4S-12V-34;Lampada D4S 35W;Lampada D4S 35W 12V;Lampadas;D4S;DNI;12V;35W;Iluminacao D4S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\DNI_LMP-DNI-D4S-12V-34.png;Leve
LMP-BOS-H1-12V-01;Lampada H1 55W;Lampada H1 55W 12V;Lampadas;H1;BOSCH;12V;55W;Iluminacao H1;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H1-12V-01.png;Leve
LMP-BOS-H3-12V-02;Lampada H3 55W;Lampada H3 55W 12V;Lampadas;H3;BOSCH;12V;55W;Iluminacao H3;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H3-12V-02.png;Leve
LMP-BOS-H4-12V-03;Lampada H4 60/55W;Lampada H4 60/55W 12V;Lampadas;H4;BOSCH;12V;60/55W;Iluminacao H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H4-12V-03.png;Leve
LMP-BOS-H7-12V-04;Lampada H7 55W;Lampada H7 55W 12V;Lampadas;H7;BOSCH;12V;55W;Iluminacao H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H7-12V-04.png;Leve
LMP-BOS-H8-12V-05;Lampada H8 35W;Lampada H8 35W 12V;Lampadas;H8;BOSCH;12V;35W;Iluminacao H8;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H8-12V-05.png;Leve
LMP-BOS-H9-12V-06;Lampada H9 65W;Lampada H9 65W 12V;Lampadas;H9;BOSCH;12V;65W;Iluminacao H9;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H9-12V-06.png;Leve
LMP-BOS-H11-12V-07;Lampada H11 55W;Lampada H11 55W 12V;Lampadas;H11;BOSCH;12V;55W;Iluminacao H11;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H11-12V-07.png;Leve
LMP-BOS-HB3-12V-08;Lampada HB3 60W;Lampada HB3 60W 12V;Lampadas;HB3;BOSCH;12V;60W;Iluminacao HB3;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-HB3-12V-08.png;Leve
LMP-BOS-HB4-12V-09;Lampada HB4 51W;Lampada HB4 51W 12V;Lampadas;HB4;BOSCH;12V;51W;Iluminacao HB4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-HB4-12V-09.png;Leve
LMP-BOS-H4-24V-10;Lampada H4 75/70W;Lampada H4 75/70W 24V;Lampadas;H4;BOSCH;24V;75/70W;Iluminacao H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H4-24V-10.png;Pesado
LMP-BOS-H7-24V-11;Lampada H7 70W;Lampada H7 70W 24V;Lampadas;H7;BOSCH;24V;70W;Iluminacao H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-H7-24V-11.png;Pesado
LMP-BOS-P21W-12V-12;Lampada P21W 21W;Lampada P21W 21W 12V;Lampadas;P21W;BOSCH;12V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-P21W-12V-12.png;Leve
LMP-BOS-P21/5W-12V-13;Lampada P21/5W 21/5W;Lampada P21/5W 21/5W 12V;Lampadas;P21/5W;BOSCH;12V;21/5W;Iluminacao P21/5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-P21_5W-12V-13.png;Leve
LMP-BOS-R5W-12V-14;Lampada R5W 5W;Lampada R5W 5W 12V;Lampadas;R5W;BOSCH;12V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-R5W-12V-14.png;Leve
LMP-BOS-R10W-12V-15;Lampada R10W 10W;Lampada R10W 10W 12V;Lampadas;R10W;BOSCH;12V;10W;Iluminacao R10W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-R10W-12V-15.png;Leve
LMP-BOS-T10-12V-16;Lampada T10 5W;Lampada T10 5W 12V;Lampadas;T10;BOSCH;12V;5W;Iluminacao T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-T10-12V-16.png;Leve
LMP-BOS-T20-12V-17;Lampada T20 21W;Lampada T20 21W 12V;Lampadas;T20;BOSCH;12V;21W;Iluminacao T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-T20-12V-17.png;Leve
LMP-BOS-W5W-12V-18;Lampada W5W 5W;Lampada W5W 5W 12V;Lampadas;W5W;BOSCH;12V;5W;Iluminacao W5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-W5W-12V-18.png;Leve
LMP-BOS-WY5W-12V-19;Lampada WY5W 5W;Lampada WY5W 5W 12V;Lampadas;WY5W;BOSCH;12V;5W;Iluminacao WY5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-WY5W-12V-19.png;Leve
LMP-BOS-C5W-12V-20;Lampada C5W 5W;Lampada C5W 5W 12V;Lampadas;C5W;BOSCH;12V;5W;Iluminacao C5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-C5W-12V-20.png;Leve
LMP-BOS-PY21W-12V-21;Lampada PY21W 21W;Lampada PY21W 21W 12V;Lampadas;PY21W;BOSCH;12V;21W;Iluminacao PY21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-PY21W-12V-21.png;Leve
LMP-BOS-P21W-24V-22;Lampada P21W 21W;Lampada P21W 21W 24V;Lampadas;P21W;BOSCH;24V;21W;Iluminacao P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-P21W-24V-22.png;Pesado
LMP-BOS-R5W-24V-23;Lampada R5W 5W;Lampada R5W 5W 24V;Lampadas;R5W;BOSCH;24V;5W;Iluminacao R5W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-R5W-24V-23.png;Pesado
LMP-BOS-LED-T10-12V-24;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 12V;Lampadas;LED;BOSCH;12V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-T10-12V-24.png;Leve
LMP-BOS-LED-T20-12V-25;Lampada LED-T20 3W;Lampada LED-T20 3W 12V;Lampadas;LED;BOSCH;12V;3W;Iluminacao LED-T20;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-T20-12V-25.png;Leve
LMP-BOS-LED-P21W-12V-26;Lampada LED-P21W 3W;Lampada LED-P21W 3W 12V;Lampadas;LED;BOSCH;12V;3W;Iluminacao LED-P21W;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-P21W-12V-26.png;Leve
LMP-BOS-LED-H4-12V-27;Lampada LED-H4 40W;Lampada LED-H4 40W 12V;Lampadas;LED;BOSCH;12V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-H4-12V-27.png;Leve
LMP-BOS-LED-H7-12V-28;Lampada LED-H7 40W;Lampada LED-H7 40W 12V;Lampadas;LED;BOSCH;12V;40W;Iluminacao LED-H7;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-H7-12V-28.png;Leve
LMP-BOS-LED-H11-12V-29;Lampada LED-H11 40W;Lampada LED-H11 40W 12V;Lampadas;LED;BOSCH;12V;40W;Iluminacao LED-H11;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-H11-12V-29.png;Leve
LMP-BOS-LED-H4-24V-30;Lampada LED-H4 40W;Lampada LED-H4 40W 24V;Lampadas;LED;BOSCH;24V;40W;Iluminacao LED-H4;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-H4-24V-30.png;Pesado
LMP-BOS-LED-T10-24V-31;Lampada LED-T10 1.5W;Lampada LED-T10 1.5W 24V;Lampadas;LED;BOSCH;24V;1.5W;Iluminacao LED-T10;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-LED-T10-24V-31.png;Pesado
LMP-BOS-D2S-12V-32;Lampada D2S 35W;Lampada D2S 35W 12V;Lampadas;D2S;BOSCH;12V;35W;Iluminacao D2S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-D2S-12V-32.png;Leve
LMP-BOS-D3S-12V-33;Lampada D3S 35W;Lampada D3S 35W 12V;Lampadas;D3S;BOSCH;12V;35W;Iluminacao D3S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-D3S-12V-33.png;Leve
LMP-BOS-D4S-12V-34;Lampada D4S 35W;Lampada D4S 35W 12V;Lampadas;D4S;BOSCH;12V;35W;Iluminacao D4S;C:\Users\campo\AppData\Local\PrimoAutoEletrica\Catalogo\Imagens\PrimoxLote2\BOSCH_LMP-BOS-D4S-12V-34.png;Leve
