DataHora=2026-09-26T14:05:34.5341682-03:00 | Nivel=INFO | Usuario=Nao autenticado | Perfil=Sem perfil | Tela=Geral | Acao=Inicializando estrutura do banco SQLite em 'C:\Users\campo\AppData\Local\Temp\primox-c113-smoke-20260926_140533\primoauto_operacional.db'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:42.8526429-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:NovoAgendamentoPremiumWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:42.9890730-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:NovoAgendamentoPremiumWindow (136 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:42.9897032-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:NovoFornecedorWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.1104812-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:NovoFornecedorWindow (120 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.1111395-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:NovoProdutoWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.2419661-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:NovoProdutoWindow (130 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.2426427-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:OrcamentosView. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.4858060-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:OrcamentosView (243 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.4864693-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:PrimeiraExecucaoWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.5942175-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:PrimeiraExecucaoWindow (107 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.5948848-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:SelecaoFilialWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.6723290-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Unidade de trabalho atual: Unidade local | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.6729648-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Multi-filial indisponivel: usando apenas Unidade local. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.6900449-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:SelecaoFilialWindow (95 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.6906977-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Janela:UsuariosOnlineWindow. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.7941210-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Janela:UsuariosOnlineWindow (103 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.7966478-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:BaseConhecimentoControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8214862-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:BaseConhecimentoControl (24 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8221578-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:FerramentasControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8440651-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:FerramentasControl (21 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8446843-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:FiscalOperationsControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8679724-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:FiscalOperationsControl (23 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8686606-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:GlobalSearchControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8714622-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:GlobalSearchControl (2 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.8720159-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:HelpControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9149345-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:HelpControl (42 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9156234-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:NecessidadesCompraControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9367641-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:NecessidadesCompraControl (21 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9374313-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoAlertasControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9390752-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoAlertasControl (1 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9397722-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoBuscaInteligenteControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9414412-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoBuscaInteligenteControl (1 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9420484-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoCarrinhoControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9510349-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoCarrinhoControl (8 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9516753-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoClientePanelControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9555147-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoClientePanelControl (3 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9560810-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoHistoricoNegociacaoControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9585202-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoHistoricoNegociacaoControl (2 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9590927-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoProdutosPanelControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9611209-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoProdutosPanelControl (2 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9617674-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoResumoFinanceiroControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9652573-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoResumoFinanceiroControl (3 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9658112-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoStatusControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9703369-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoStatusControl (4 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9708985-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentoTimelineControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9728632-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentoTimelineControl (1 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9735034-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Controle:OrcamentosDashboardControl. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9747232-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test aprovado: Controle:OrcamentosDashboardControl (1 ms). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:43.9755846-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Smoke test iniciando: Interacao:MainWindow:Botoes. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.0250271-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.0257528-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.0263592-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.5733711-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.5739884-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:44.5745336-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:45.2687641-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: OficinaKanban | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:45.2694033-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: OficinaKanban | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:45.2701109-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'OficinaKanban'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.1907586-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.1914763-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.1920272-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5367436-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5458863-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5709001-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5732306-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Financeiro | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5737696-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Financeiro | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:46.5743451-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Financeiro'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:47.0576708-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 3 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:47.0708857-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:47.1444477-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Financeiro | Acao=ObterMovimentacoes(limit=1200) concluida em 2 ms. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:48.5443297-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:48.5450072-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:48.5455795-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:49.0579645-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Estoque | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:49.0587008-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Estoque | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:49.0592678-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Estoque'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:49.1071414-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Estoque | Acao=Estoque: listagem carregou 556 produto(s). | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:49.2259895-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Estoque | Acao=Estoque layout: rootH=885; headerH=59; actionBarH=140; actionBarVis=Visible; metricsH=84; metricsVis=Visible; stateHostH=575; contentH=575; contentVis=Visible; loadingH=0; loadingVis=Collapsed; emptyH=0; emptyVis=Collapsed; errorH=0; errorVis=Collapsed; dataGridH=421; gridItems=556; totalTxt=556 | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:50.1307759-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:50.1314113-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:50.1319467-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.0028663-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Veiculos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.0036029-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Veiculos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.0042012-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Veiculos'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.9583565-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.9589394-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:51.9594977-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:52.5004717-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Clientes | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:52.5011774-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Clientes | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:52.5017838-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Clientes'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:53.6190474-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:53.6196803-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:53.6202635-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.1049947-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: PDV | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.1056257-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: PDV | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.1061945-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'PDV'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.2327923-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Diagnostico de impressao do PDV: Default=Microsoft Print to PDF / Fisica=False / Instaladas=1 / Microsoft Print to PDF [Driver=Microsoft Print To PDF; Porta=PORTPROMPT:; Default=True; Virtual=True; Offline=False; Shared=False] | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.2337137-03:00 | Nivel=WARN | Usuario=Smoke Test | Perfil=Administrador | Tela=PDV | Acao=Nenhuma impressora fisica foi detectada para homologacao final do PDV. O ambiente atual depende apenas de fila virtual. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.9526816-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.9533178-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Dashboard | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:54.9539074-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao concluida para o modulo 'Dashboard'. | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:55.3876852-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Adicionado ao cache: Agendamentos | ErroTecnico= | StackTrace=
DataHora=2026-09-26T14:09:55.3884157-03:00 | Nivel=INFO | Usuario=Smoke Test | Perfil=Administrador | Tela=Geral | Acao=Navegacao registrada: Agendamentos | ErroTecnico= | StackTrace=
