Table,Column,RowIndex,LegacyReal,ExpectedCents,ShadowCents,RoundtripDecimal,Difference,Status
OrdemServicoItens,CustoUnitario,382,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,383,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,384,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,385,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,386,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,387,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,388,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,389,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,390,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,391,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,392,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,393,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,394,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,395,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,396,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,397,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,398,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,399,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,400,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,401,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,402,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,403,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,404,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,405,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,406,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,407,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,408,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,409,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,410,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,411,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,412,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,413,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,414,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,415,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,416,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,417,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,418,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,419,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,420,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,421,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,422,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,423,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,424,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,425,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,426,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,427,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,428,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,429,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,430,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,431,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,432,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,433,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,434,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,435,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,436,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,437,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,438,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,439,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,440,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,441,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,442,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,443,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,444,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,445,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,446,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,447,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,448,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,449,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,450,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,451,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,452,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,453,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,454,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,455,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,456,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,457,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,458,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,459,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,460,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,461,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,462,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,463,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,464,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,465,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,466,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,467,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,468,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,469,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,470,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,471,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,472,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,473,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,474,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,475,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,476,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,477,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,478,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,479,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,480,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,481,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,482,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,483,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,484,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,485,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,486,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,487,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,488,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,489,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,490,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,491,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,492,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,493,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,494,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,495,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,496,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,497,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,498,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,499,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,500,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,501,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,502,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,503,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,504,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,505,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,506,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,507,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,508,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,509,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,510,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,511,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,512,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,513,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,514,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,515,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,516,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,517,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,518,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,519,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,520,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,521,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,522,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,523,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,524,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,525,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,526,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,527,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,528,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,529,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,530,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,531,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,532,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,533,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,534,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,535,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,536,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,537,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,538,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,539,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,540,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,541,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,542,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,543,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,544,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,545,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,546,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,547,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,548,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,549,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,550,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,551,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,552,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,553,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,554,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,555,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,556,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,557,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,558,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,559,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,560,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,561,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,562,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,563,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,564,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,565,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,566,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,567,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,568,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,569,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,570,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,571,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,572,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,573,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,574,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,575,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,576,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,577,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,578,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,579,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,580,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,581,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,582,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,583,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,584,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,585,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,586,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,587,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,588,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,589,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,590,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,591,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,592,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,593,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,594,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,595,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,596,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,597,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,598,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,599,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,600,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,601,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,602,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,603,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,604,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,605,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,606,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,607,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,608,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,609,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,610,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,611,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,612,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,613,20.0,2000,2000,20,0.00,PASS
OrdemServicoItens,CustoUnitario,614,0.0,0,0,0,0.00,PASS
OrdemServicoItens,CustoUnitario,615,20.0,2000,2000,20,0.00,PASS
OrdensServico,ValorMaoObra,0,0.0,0,0,0,0.00,PASS
OrdensServico,ValorMaoObra,1,220.0,22000,22000,220,0.00,PASS
OrdensServico,ValorMaoObra,2,100.0,10000,10000,100,0.00,PASS
OrdensServico,ValorMaoObra,3,150.0,15000,15000,150,0.00,PASS
OrdensServico,ValorMaoObra,4,150.0,15000,15000,150,0.00,PASS
OrdensServico,ValorMaoObra,5,120.0,12000,12000,120,0.00,PASS
OrdensServico,ValorMaoObra,6,80.0,8000,8000,80,0.00,PASS
OrdensServico,ValorMaoObra,7,120.0,12000,12000,120,0.00,PASS
OrdensServico,ValorMaoObra,8,120.0,12000,12000,120,0.00,PASS
OrdensServico,ValorMaoObra,9,135.0,13500,13500,135,0.00,PASS
OrdensServico,ValorMaoObra,10,150.0,15000,15000,150,0.00,PASS
OrdensServico,ValorMaoObra,11,165.0,16500,16500,165,0.00,PASS
OrdensServico,ValorMaoObra,12,180.0,18000,18000,180,0.00,PASS
OrdensServico,ValorMaoObra,13,195.0,19500,19500,195,0.00,PASS
OrdensServico,ValorMaoObra,14,210.0,21000,21000,210,0.00,PASS
OrdensServico,ValorMaoObra,15,225.0,22500,22500,225,0.00,PASS
OrdensServico,ValorMaoObra,16,240.0,24000,24000,240,0.00,PASS
OrdensServico,ValorMaoObra,17,255.0,25500,25500,255,0.00,PASS
OrdensServico,ValorMaoObra,18,270.0,27000,27000,270,0.00,PASS
OrdensServico,ValorMaoObra,19,285.0,28500,28500,285,0.00,PASS
OrdensServico,ValorMaoObra,20,300.0,30000,30000,300,0.00,PASS
OrdensServico,ValorMaoObra,21,315.0,31500,31500,315,0.00,PASS
OrdensServico,ValorMaoObra,22,330.0,33000,33000,330,0.00,PASS
OrdensServico,ValorMaoObra,23,345.0,34500,34500,345,0.00,PASS
OrdensServico,ValorMaoObra,24,360.0,36000,36000,360,0.00,PASS
OrdensServico,ValorMaoObra,25,375.0,37500,37500,375,0.00,PASS
OrdensServico,ValorMaoObra,26,390.0,39000,39000,390,0.00,PASS
OrdensServico,ValorMaoObra,27,405.0,40500,40500,405,0.00,PASS
OrdensServico,ValorMaoObra,28,420.0,42000,42000,420,0.00,PASS
OrdensServico,ValorMaoObra,29,135.0,13500,13500,135,0.00,PASS
OrdensServico,ValorMaoObra,30,150.0,15000,15000,150,0.00,PASS
OrdensServico,ValorMaoObra,31,165.0,16500,16500,165,0.00,PASS
OrdensServico,ValorMaoObra,32,180.0,18000,18000,180,0.00,PASS
OrdensServico,ValorMaoObra,33,195.0,19500,19500,195,0.00,PASS
OrdensServico,ValorMaoObra,34,210.0,21000,21000,210,0.00,PASS
OrdensServico,ValorMaoObra,35,225.0,22500,22500,225,0.00,PASS
OrdensServico,ValorMaoObra,36,240.0,24000,24000,240,0.00,PASS
OrdensServico,ValorMaoObra,37,255.0,25500,25500,255,0.00,PASS
OrdensServico,ValorMaoObra,38,270.0,27000,27000,270,0.00,PASS
OrdensServico,ValorMaoObra,39,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,40,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,41,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,42,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,43,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,44,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,45,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,46,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,47,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,48,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,49,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,50,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,51,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,52,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,53,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,54,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,55,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,56,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,57,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,58,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,59,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,60,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,61,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,62,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,63,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,64,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,65,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,66,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,67,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,68,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,69,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,70,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,71,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,72,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,73,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,74,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,75,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,76,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,77,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,78,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,79,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,80,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,81,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,82,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,83,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,84,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,85,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,86,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,87,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,88,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,89,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,90,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,91,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,92,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,93,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,94,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,95,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,96,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,97,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,98,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,99,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,100,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,101,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,102,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,103,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,104,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,105,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,106,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,107,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,108,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,109,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,110,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,111,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,112,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,113,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,114,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,115,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,116,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,117,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,118,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,119,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,120,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,121,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,122,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,123,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,124,250.0,25000,25000,250,0.00,PASS
OrdensServico,ValorMaoObra,125,250.0,25000,25000,250,0.00,PASS
